question,answer,start_time,end_time
พระสูบบุหรี่ผิดไหมครับ,พระที่สูบบุหรี่ก็จะผิดในเรื่องของ มัชชะ ในสิกขาบทที่ชื่อว่า สุราเมระยะปาเน สุรา อะไรนะ อันนั้น สุรากับเมรัย แต่ในศีล 5 มีสุราเมระยะมัชชะ มีอยู่ 3 ความหมาย สุราก็คือเหล้า เมรัยก็คือของหมักดองของมึนเมา มัชชะแปลว่าของมึนเมา บุหรี่ก็จัดอยู่ในของมึนเมา เมื่อบุหรี่เป็นของมึนเมา ก็จะผิดในข้อนี้เหมือนกัน คือผิด ผิดในข้อกำหนดในเรื่องของศีล พระมีศีลในข้อนี้เหมือนกันนะ ส่วนพระวินัยก็อีกส่วนหนึ่ง ศีลก็คือส่วน อีกส่วนหนึ่ง จะไม่บอกว่าไม่ผิดไม่ได้ คือผิด สูบบุหรี่น่ะผิด ยังไงก็ผิดเ พราะพระศาสดาบอกว่าผิด เพราะเป็นของมึนเมา แต่ผิด จะนำไปกล่าวโทษกัน ก็ไม่ดีไม่เหมาะ แต่ก็ให้รู้ว่ามันผิด ก็พอ,00.53.32,00.54.36
หนูกินมังสวิรัติมา 1 ปี มีคนเตือนว่า ห้ามเรื่องมากนะ ระวังเป็นการยึดติด แต่หนูกินเพื่อให้ร่างกายสะอาด โปร่ง เบาสบาย และเจตนางดเว้นเนื้อสัตว์ เพราะความสงสาร อยากถามพระอาจารย์ว่า หนูควรกลับไปกินง่ายๆ คือกินเนื้อสัตว์แบบคนอื่น หรือจะกินมังสวิรัติต่อไปตามความสบายใจของเราดีคะ คนอื่นบอกว่า จะเป็นการยึดถือเรื่องการกินเกินไป หนูเลยสับสนคะ,ไม่ต้องสับสนนะ เอาความสบายใจ เอาที่สบายนั่นแหละ ได้ไม่ผิด มังสวิรัติก็ได้ พุทธองค์บอกว่า ใครประสงค์จะทานมังสวิรัติก็ทาน ใครไม่ประสงค์จะทานมังสวิรัติก็ไม่ต้องทาน นี่คือความเป็นกลางที่สุดที่พระองค์ ได้กล่าวและบัญญัติได้พูดไว้ แล้วก็เป็นมุมมองทัศนะของพุทธศาสนาเราด้วย พุทธศาสนาเราไม่ปฏิเสธการบริโภคเนื้อสัตว์ แต่บริโภคให้เป็นนะ ไม่ปฏิเสธการไม่บริโภคเนื้อสัตว์ ไม่ปฏิเสธการบริโภคเนื้อสัตว์ ทั้ง 2 อย่าง แต่บริโภคให้เป็น คือปัญญาเนี่ย มันคือสัญลักษณ์ของพุทธศาสนา คือเป็น เป็นหลักการของพุทธศาสนาเลยนะ ปัญญาเนี่ย ไม่ปฏิเสธสิ่งใดเลย แต่ต้องทำกับสิ่งนั้นด้วยปัญญา เช่น บริโภคเนื้อสัตว์แต่ไม่บริโภคด้วยปัญญาเนี่ย บริโภคเนื้อสัตว์โดยที่ขาดปัญญาก็ผิดอีก บริโภคมังสวิรัติแต่ขาดปัญญาก็ผิดอีก อย่างเงี้ย ให้เข้าใจอย่างงั้น เอาที่เราสบายใจนี่ไม่ผิดหรอก ไม่ต้องไปสนน่ะ เอาตามที่เราทำได้ แล้วเรารู้สึกว่าเรา อยู่กับโลกอยู่กับสังคม ที่เรารู้สึกสบายในตัวเรา ทำต่อไปได้เลย,00.54.40,00.56.17
ขอพระอาจารย์ช่วยอธิบาย สภาวะจิตออกจากขันธ์ 5 ให้ด้วยครับ,จิต จะยังไม่ออกจากขันธ์ 5 ไม่ว่ากรณีใดๆ ก็ตาม นอกจากความเป็นพระอรหันต์ มีพระอรหันต์จำพวกเดียวเท่านั้นที่จิตพ้นออกไปจากขันธ์ 5 ต่ำกว่านั้นยังไม่พ้น พระอนาคามียังต้องอาศัยขันธ์ 5 อยู่บนพรหมโลก การถอดจิตไม่ใช่การทำให้จิตออกจากขันธ์ 5 แต่ มันเป็นการออกไปนอกรูปขันธ์ แต่มีเวทนาสัญญาสังขารวิญญาณ ติดไปด้วย ฉะนั้น การที่จะหลุดจากขันธ์ 5 ได้จริงๆ คือ พระอรหันต์จำพวกเดียวเท่านั้น นอกนั้น ยังไม่หลุด แล้วการจะหลุดออกจากขันธ์ 5 ในฐานะของความเป็นพระอรหันต์ คืออธิบายไปยังไงก็ตาม เราจะไม่ได้เห็นภาพอะไรสักเท่าไหร่หรอก แต่ถ้าปฏิบัติให้ไปพบเองไปเจอเองไปประจักษ์แจ้งเอง เราจะกระจ่างแจ้งในขณะนั้น ขอให้เจริญอริยมรรคอริยผลเข้าไปถึงอรหัตผลให้ได้ แล้วก็จะเจอว่า จิตละหรือพ้นออกมาจากขันธ์ 5 เป็นยังไง,00.56.23,00.57.26
ขอบคุณทีมงานที่จัดให้มีไลฟ์ YouTube ค่ะ หาง่ายดูย้อนหลังสะดวก,อนุโมทนา ติดตามกัน ที่รับชมมาอยู่ตลอด มีคำถามก็ถามเข้ามาได้เลย แต่ผู้ตอบเนี่ยหาโอกาสมาตอบยากมากๆ ก็ดีที่แอดมินและทีมงานมีความพร้อมในการที่จะจัดให้ไลฟ์ในเช้านี้ ก็คือเป็นเรื่องฉุกละหุกทันทีทันใดเหมือนกัน เพราะว่ามีคำถามตกค้างและมีผู้ทักท้วงมาและ น้อยใจด้วยว่าไม่ยอมตอบคำถามให้ ก็เลยต้องมานั่งตอบคำถามก็ขออภัยด้วยที่ไม่ได้ตอบ ก็คือช่วงเวลาไม่ได้จริงๆ ในเมื่อ วันนั้น เพราะมีกิจที่จะต้องทำในส่วน ส่วนพระอาจารย์เองต่างหาก ที่จะต้องทำ เพราะมีเวลาที่จะมานั่งตอบอยู่ในช่วงนั้น เช้านี้ก็เลยมาตอบให้ แล้วก็มาเป็นการสนทนาธรรมกัน แล้วก็แอดมินก็จัดให้ เช้านี้ จนสำเร็จตามปณิธานและความตั้งใจของคนที่รอรับฟัง รับชมไลฟ์อยู่,00.57.35,00.57.41
สภาวะกายหาย ลมหายใจหาย ดับไป เกิดความกลัวครับ เหลือแต่อากาศ อีกครั้งนึงครับ,ถ้ายังมีความกลัวอยู่แสดงว่าสติยังไม่ค่อยดีพอ ถ้าอย่างงั้นขอให้ แนะนำให้พิจารณาร่างกาย 6 ขั้นตอนให้มากกว่านี้ การพิจารณาร่างกาย 6 ขั้นตอนมากๆ เนี่ย สติเราจะตั้งมั่นกว่านี้ ความกลัวจะไม่มีเลย คือมันเป็นระบบ เขาเรียกมันเป็นระดับ ลำดับของการเจริญกรรมฐาน ที่เมื่อก้าวล่วงรูปกรรมฐานแล้วก็จะเข้าสู่อรูปคืออากาศ มันเป็นระบบอย่างเงี้ย แต่ถ้าสติเรายังไม่ดีพอเนี่ย ต้องกลับไปสู่การพิจารณาร่างกาย 6 ขั้นตอนให้มากกว่านี้ สติจะได้พอ เมื่อสติจะได้พอ เมื่อลำดับของจิตมันเข้ากรรมฐานไปตามลำดับอย่างเงี้ย มันจะไม่เกิดอาการกลัว,00.58.44,00.59.30
วันก่อนหนูไม่สบายใจ แล้วอาจารย์ให้ท่องพุทโธเมนาโถแล้วบอกความทุกข์ที่เกิดขึ้นในใจ หนูทำตามแล้วรู้สึกดีขึ้นค่ะแล้วเมื่อคืนหนูฟังธรรมะสอนใจก่อนนอนแล้วคิดตาม หนูหลับต าแล้วรู้เหมือนอะไรบางอย่างหลุดออกจาก หลุดออกไป ร่างกายเบาหวิว นึกว่าจิตออกจากร่าง เลยรีบลืมต าแต่หนูยังไม่ตาย แบบนี้คืออะไรคะ,โยมกาญ ให้เข้าใจอย่างงี้ว่า มีหลายสิ่งหลายอย่างในตัวเราเองที่ มันมีภาวะ ส่งผลกระทบให้เรารู้สึก ไม่สบายใจ รู้สึกกังวล รู้สึกวิตก รู้สึกอะไรแบบไหนก็ตาม และสิ่งเหล่านั้นอ่ะ พระอาจารย์ไม่อยากบอกว่าคืออะไร เพียงแต่ว่า เมื่อเราได้ท่องธาตุ และระลึกถึงพระรัตนตรัยแล้ว พิจารณาทำตามไปด้วยเนี่ย มันจะเป็นตัวแก้ไขแล้วขับดันสิ่งเหล่านั้นออกไป ไอ้ที่หลุดออกไปก็คือ สิ่งๆ นั้นแหละที่มันรบกวนตัวเราอยู่น่ะ ออกไป แล้วร่างกายเราก็จะสบาย การถูกรบกวนจากสิ่งเหล่านั้นก็จะไม่มี และอีกอย่างหนึ่ง อานิสงส์ของพระรัตนตรัย ก็จะรักษาเราให้อยู่ในสุคติ สุคติไม่ใช่เรื่องของการละชีวิตไปแล้วจึงเป็นสุคตินะ แต่ทำให้เรามีสุขในปัจจุบันได้ นี่คืออานิสงส์ของการเข้าถึงพระรัตนตรัยในปัจจุบัน,00.59.36,01.00.56 
เวลาจะสวดรัตนปริตร จำเป็นต้องแต่งกายสำรวมนั่งสำรวมไหมเจ้าคะ ทำงานบ้านไปพลาง ท่องสวดบทสวดไปพลาง ได้ไหมเจ้าคะ,ได้ จำไว้เลยนะว่า ธรรมของพระสัมมาสัมพุทธเจ้าเนี่ย พระองค์ตรัสว่าเป็นอกาลิโก ทำทุกอย่างเป็นอกาลิโก ทำได้ทุกๆ ขณะ ไม่จำกัดการ อยู่เหนือกาลเวลา จะอิริยาบถในท่าไหนท่าไหน สภาพการณ์อย่างไร สามารถทำได้ท่องได้ ไม่ต้อง มองว่าจะต้องแยกไปเป็นอีกแผนกหนึ่ง อย่าทำอย่างนั้น เราทั้งต้องทำได้ทุกสภาพการ เพราะกิเลสเวลามันเกิดก็เกิดทุกสภาพกา รอย่าไปจำกัด เพราะกิเลสมันก็ไม่ได้จำกัดช่วงเวลาในการที่จะเกิด และก็ไม่ได้บอกเรา ก่อนที่จะเกิดว่า จะเกิดขึ้นแล้วนะ ฉะนั้นเราต้อง ทำให้ได้ตลอดทั้งวัน จะดีที่สุด,01.01.07,01.01.58 
การปรามาสผู้อื่น ถือเป็นบาปหรือกรรมค่ะพระอาจารย์,จัดว่าเป็นกรรมส่วนหนึ่งจัดว่าเป็นบาป หรือไม่บาปเนี่ยก็ขึ้นอยู่กับว่า คำปรามาสที่เราปรามาสเนี่ยเป็นคำปรามาสด้วยอำนาจของโลภะโทสะโมหะ ที่ล่วงทุจริตหรือไม่ คือกล่าววาจาอันเป็นวาจาที่ มันไม่ดีอ่ะ ต่อกัน อันเนี้ยมันก็จะเป็นบาป การปรามาสเนี่ยมันเป็นกรรมอยู่แล้ว โดยปกติ แต่ว่ามันจะมีบาปตามมาหรือไม่ก็คือ อยู่ที่ว่า กายวาจาที่เรากระทำออกไปเนี่ย มันร่วมทุจริตหรือไม่ มีการกระทำหรือคำพูดที่ ไม่ดีหรือส่อให้ไปในทางอกุศลหรือไม่ ส่วนกรรม กรรมก็มีอยู่ 3 อย่าง กุศลกรรม อกุศลกรรม อัพยากตธรรม การปรามาสบางที ปรามาสแบบกุศลก็มีนะ คำว่าปรามาสไม่ใช่การดูหมิ่น ต่ถ้าการปรามาสในฐานะการดูหมิ่นเนี่ย อันนั้นเป็นทั้งบาปด้วยเป็นทั้งกรรมด้วย แต่คำว่าปรามาสเนี่ย ไม่ได้เป็นการดูหมิ่น คือเป็นการปรามาสในบางเรื่องที่มองว่าสิ่งเนี้ยมันเป็นความผิดแล้วพูดไปตามความผิด แต่ไม่เป็นเชิงการดูหมิ่น แต่เป็นการพูดไปตามความผิดว่าอันนี้ผิด เพื่อแยกความผิดออกจากสิ่งที่มาเป็นข้อเท็จข้อจริง ของสิ่งๆ นั้น เพราะบางคนอาจจะหลงผิดตามไปด้วยกับสิ่งๆ นั้น โดยเข้าใจว่าเป็นความถูกต้อง คือไม่ได้กล่าวปรามาส แต่เป็นการกล่าวส่วนที่เป็นความผิดหรือเป็นโทษในส่วนนั้น ไม่ได้เป็นการหมิ่นอย่างเงี้ย บางคนมักจะมองว่าการที่ไม่ยอมรับในบางสิ่งบางอย่างของสิ่งหนึ่งที่มีค่านิยมหรือเป็นค่านิยมในทางสังคมหรือเป็นค่านิยมโดยส่วนมากที่คนทั้งหลายได้ทำสิ่งนั้นและมีคนไปกล่าวทักท้วงขัดแย้งว่าสิ่งนั้นไม่ถูก ยกพระธรรมคำสอนพระพุทธเจ้ามาอธิบายแล้วก็ สังคมก็ไม่ยอมรับในส่วนนั้น ก็หาว่า ดูถูกดูหมิ่น ในสิ่งที่ สังคมเขาทำกัน หรือว่า ไม่เชื่ออย่าลบหลู่ อะไรประมาณเนี้ย ตรงนี้ ถ้าเราพูดไปตรงตามหลักคำสอนและเป็นความเป็นจริงแล้วไม่ถือว่าเป็นการดูหมิ่นในปรามาสเหล่านั้น แต่เป็นการพูดตรงตามข้อเท็จจริงที่มันเป็นจริงนะ อันนี้เป็นกรรมอยู่ แต่เป็นกรรมในด้านกุศลกรรม แต่ไม่เป็นบาป,01.02.08,01.04.29
หากเวลาทำบุญทำทาน ลึกๆ หนูรู้ตัวว่ามักจะหวังผลที่ดีตามมา ทั้งทางโลกและทางธรรม หรือแม้แต่ทำเพื่ออุทิศบุญให้กับญาติทิพย์และเทวดานายเวร ทั้งนี้ ก็เพื่อให้ตัวเราสบายใจและมีชีวิตที่ดีขึ้น พระอาจารย์เคยบอกว่า การทำทานคือละความตระหนี่ อันนี้หนูควรจะต้องคิดอย่างไรดี เป็นการทำบุญหวังผล ผิดรึเปล่า,การทำบุญหวังผลน่ะมันเป็นสิ่งที่ถูกต้อง มันไม่ผิดหรอก แต่ในความหมายความว่าหวังผลของพระอาจารย์เนี่ย คือมันเป็นอย่างงี้ สมมุติว่ามีการบริจาคสร้างสิ่งปลูกสร้าง สร้างศาลาหลังหนึ่งน่ะ มันเป็นเรื่องจริงนะ ที่มีอยู่จริง ก็คือมีโยม มีโยมสร้าง บริจาคเสาศาลา พอบริจาคเสาศาลาแล้วแล้วติดชื่อไว้ที่เสาศาลา พอติดชื่อไว้เสาศาลาแล้ว โยมคนเนี้ยไปศาลาทีไรเนี่ย ก็ต้องไปนั่งพิงเสาของตัวเอง วันต่อไปไปเห็นคนอื่นนั่งพิงเสาตัวเองก็เกิดโกรธว่า เอ๊ะไม่รู้เรื่องหรือไงว่านี่เสาของเรา ก็ถวายสงฆ์ไปแล้วยังคิดว่าเป็นของเราอีก อันนี้คือตระหนี่ในบุญ ตระหนี่ในทานที่ตัวเองสละออกไปแล้ว คือหวงแหนไว้ว่าเป็นของตน อย่างเงี้ย แต่การทำบุญและอุทิศส่วนกุศลน่ะเราไม่สนิท เราไม่ตระหนี่บุญ เราสละบุญที่เราทำส่งผลบุญนี้ไปให้ญาติทิพย์เทวดานายเวร ก็เพื่อให้เขาอยู่ดีมีสุข เมื่ออเขาอยู่ดีมีสุขเราก็อยู่ดีมีสุข แล้วเราก็รู้สึกว่าชีวิตเราดีขึ้น การทำทานในลักษณะอย่างเงี้ยเป็นการหวังผล ทำผลให้มันเกิดขึ้นในทางที่ดี อันเนี้ยไม่ได้ผิด ไม่ได้เป็นการยึดเกาะหวงแหนก็เกี่ยวหรือคาดหวังอยู่ว่า ทำบุญมาตั้ง 10 กว่าปี 20 กว่าปี ไม่เห็นบุญช่วยเหลืออะไรเลย อันเนี้ย ต้องกลับมาคิด ว่าเรามุ่งมาดปรารถนาที่จะเป็นยังงั้นหรือไม่ นี่คือการตั้งใจไว้อย่างถูกต้องหรือไม่ถูกต้องกับการทำบุญเพื่อหวังผล คือการหวังผลมันต้องหวังอยู่แล้ว ทุกคนมีผลที่ต้องหวัง แต่ละคน ฉะนั้น เรื่องนี้เราก็มามองใจของเราให้ดีให้ถูก ว่าเราอยู่ในข้างของความถูกต้องตรงนี้หรือไม่,01.04.34,01.06.42 
ขณะที่เกิดสภาวะ กายหาย ลมหายใจดับ เป็นขณะไม่ได้ตั้งใจอยากจะทำ อะไรเพียงมีสติปกติ,ถูกต้อง การมีสติปกติ แต่สตินั้นยังไม่เข้มแข็งเพียงพอ และไม่เคยรับรู้รับทราบสภาพการของจิตที่มันจะต้องเป็นไปตามลำดับอย่างนั้น มันจึงเกิดความกลัวและตกใจกับเรื่องที่เกิดขึ้น ฉะนั้นฝึกพิจารณาร่างกายไว้อีก การพิจารณาร่างกาย 6 ขั้นตอน ฝึกไว้เรื่อยๆ มันจะช่วยในเรื่อง นี้มันจะเกิดอะไรขึ้น ไม่ว่าสภาพสภาพการณ์นั้นเราจะเคยเจอไหมเคยเจอ สติมันจะถูกการตั้ง มันจะตั้งมั่นในการรับรู้สิ่งนั้นโดยที่ไม่คลอนแคลน ไม่เกิดความกลัวขึ้น,01.06.50,01.07.26
อยากให้พระอาจารย์พูดเรื่องผลกรรมจากการล้อเลียนและตำหนิพระสงฆ์ค่ะ หนูจะเอาไปแชร์ให้เพื่อนฟังค่ะ กราบขอบพระคุณเจ้าค่ะ,การล้อเลียนและตำหนิพระสงฆ์เนี่ย มันมีโทษ จริงๆ แล้วถ้าเป็นพระสงฆ์ที่ตั้งอยู่ในองคุณริ01.07.45 เรียกว่าอริยคุณ พระสงฆ์แบบสมมุติสงฆ์ พระสงฆ์ที่เป็นผู้ประพฤติดีปฏิบัติชอบแต่ยังเข้าไม่ถึงอริยคุณ และพระสงฆ์เข้าถึงอริยคุณคือพระโสดาบัน…อรหันต์01.07.55 การล้อเลียนเนี่ย เป็นการล้อเลียน ไม่ว่ากรณีใดก็ตาม เราจะได้รับผลแห่งการล้อเลียนอย่างที่เราล้อเลียนนั้น มีในคราวครั้งหนึ่ง มีเด็กคนหนึ่ง พยายามทำท่าล้อเลียนคนแก่ หรือ น่าจะเป็นพระสงฆ์ที่ชราภาพหรือเปล่า แล้วเดินหลังค่อม เด็กคนนี้ก็เลยพยายามทำตัวเหมือนพระเนี่ย หลังค่อม ก็เลยมาเกิดเป็นนางขุชชุตตราหรือเปล่าที่หลังค่อม ใช่ไหม ถ้าจำไม่ผิด หญิงเนี้ยเป็นนางค่อมเพราะว่าล้อเลียน คนอื่นมา ล้อเลียน น่าจะล้อเลียนพระหรือยังไงเนี่ย การตำหนิใดๆ ก็ตามที่เราตำหนิ แต่เป็นการ ถ้าเป็นการตำหนิพระสงฆ์ ในสิ่งที่ท่านทำผิด คือเป็นความผิดจริงๆ นะ การตำหนินั้นไม่ผิด แต่ถ้าเป็นการตำหนิ โดยที่พระสงฆ์นั้นไม่ได้ผิด อันนี้ก็อันตราย เป็นการ ปักปรำ ในส่วนที่ท่านไม่ได้ทำผิด การปักปรำในส่วนที่ท่านไม่ได้ทำผิด ไปอยู่ที่ไหนก็ตามจะถูกปรักปรำให้ผิดอยู่ในทุกๆ เรื่อง ถูกยังไงก็จะมองว่าผิด ทำดีก็จะถูกมองว่าผิด ทำอะไรที่เป็นประโยชน์สูงสุดก็ถูกปรักปรำว่าผิด เกิดโทษ ยืดยาวนานมากกับการทำอย่างนงี้ อย่าว่าแต่พระสงฆ์ แม้แต่การล้อเลียนและตำหนิคนอื่น ก็ไม่ควรที่จะทำ เพราะ โลกของการบูลลี่เขาเริ่ม เขาเริ่มรณรงค์กันแล้วว่ าเป็นสิ่งที่ไม่ดี ไม่ใช่เรื่องสนุก ห้เข้าใจอย่างงั้น แม้ในชาวโลกเองก็ยังไม่ชอบ,01.07.28,01.09.27
ทางบ้านครอบครัวมีการไหว้สารทจีนหรือประเพณีจีนแต่เรามีพระรัตนตรัยเป็นที่พึ่ง เราจะช่วยจัดของให้แต่เราไม่ไหว้ ของไหว้อาหารผลไม้ เราไม่ควรทานด้วยใช่ไหมคะ,ของที่สละออก ก็ไม่ควรยึดถือเอากลับมาเป็นของตนเอง เมื่อออกไปแล้วสละออกไป แต่สละออกไปแล้ว สละให้บรรพบุรุษคือไหว้ ไหว้บรรพบุรุษก็คือ สละให้กับบรรพบุรุษแล้วเนี่ย ควรจะไปให้คนอื่นต่อ ไม่ควรที่จะเอามา บริโภคเอง จัดของได้ไม่เป็นไร การจัดแจงข้าวของก็คือว่าเป็นการขวนขวาย กิจที่พึงกระทำ,01.09.34,01.10.10
ขอพรอาจารย์อธิบายถึง คนนอกศาสนาพุทธ ไม่มีความเชื่อในองค์พระสัมมาสัมพุทธเจ้าและมักพูดจาในทำนองไม่เคารพ แต่กลับปรามาสดูถูก รวมไปถึงพระสงฆ์สาวกด้วย เขาเหล่านี้จะได้รับบาปกรรมหรือไม่อย่างไร,เราก็ต้องย้อนกลับไปมองในคราวที่พระองค์ประกาศพระศาสนาใหม่ๆ ก็คือไม่มีพุทธศาสนา ไม่มีพุทธศาสนิกชน คือไม่มีชาวพุทธเลยในเวลานั้นมีแต่ คนนอกศาสนาทั้งนั้น พระพุทธองค์องค์ก็เคยถูกกล่าวปรามาส ถูกกล่าวไม่ความ แสดงออกถึงความไม่เคารพ ถูกปรามาส ถูกดูถูก หลากหลายอย่าง ยุคสมัยที่พระองค์เผยแพร่โฆษณาในข่าวครั้งแรกเนี่ย พระองค์เองรวมถึงพระภิกษุสงฆ์และพระอริยสงฆ์เองในคราวครั้งนั้น ก็ประสบกับภาวการณ์อย่างเงี้ย จากคนนอกพุทธศาสนา มันไม่ผิดหรอกเพราะเขาไม่รู้จักพุทธ เขาไม่รู้จักองค์พระสัมมาสัมพุทธเจ้า เขาไม่รู้จักพระอริยะสงฆ์ว่าเป็นอย่างไร เขาก็ไม่ผิด เมื่อเขาไม่รู้จัก เขาก็ทำสิ่งที่มันเป็นโทษด้วยความไม่รู้จัก การทำสิ่งที่เป็นโทษไม่ว่าจะเป็นการ ปรามาส ดูถูก แสดงออกถึงความไม่เคารพ อะไรต่างๆ นานาอย่างเงี้ย บาปกรรมนั้น พระองค์บอกว่า ที่สุดแล้ว สูงสุดแล้วไปสู่อเวจี ถ้าไม่ไปสู่อเวจีก็ไปสู่ความเปรตผีปีศาจอสูรกาย แล้วก็ สัตว์เดรัจฉาน อันเนี้ย ก็มีลำดับว่า เขาทำออกมาด้วย ความเข้มข้นของอกุศลและบาปภายในใจของเขารุนแรงแค่ไหน ถ้าแรงมากก็ไปตกนรก ถ้าไม่มาก็เปรตผีปีศาจอสูรกายหรือสัตว์เดรัจฉานะ แค่นั้นเอง ไม่ต้องกลัว แต่ละคนมีที่ไปของตัวเองอยู่ กรรมใครจะทำก็ตกเป็นของคนๆ นั้น เราอย่าไปรับกรรมของเขามาเป็นของเราก็พอ,01.10.23,01.12.03 
วันแม่ที่ผ่านมาโยมกลับไปเยี่ยมแม่ ระหว่างคุยกันกับโยม ระหว่างคุยกันโยมแกล้งถามแม่แบบสนุกๆ ว่า แม่รู้จักขันธ์ 5 ไหม แม่ตอบได้ไม่ถึง 5 ขันธ์ ความหมายแม่ก็ตอบผิดเจ้าค่ะ แม่อายุ 74 ปี เข้าวัดตลอด โยมเข้าใจแม่ เพราะโยมเอง ถ้าไม่ได้มาฟังเทศน์จากพระอาจารย์ โยมเองก็คงมืดบอดต่อไป แต่โยมก็กลับมาคิดว่า โยมต้องทำยังไงในฐานะลูก จะสอนก็กลัวแม่ไม่ชอบใจ กราบขอบพระคุณพระอาจารย์เจ้าค่ะ,ในสังคมเราในระยะเวลาที่ผ่านมาเนี่ย การรับรู้รับทราบหลักคำสอนทางพุทธศาสนานี่เป็นการรับรู้รับทราบน้อยมาก หรือตัวศาสนาที่เรารู้จักมักจะรู้จักจากในเรื่องของการทำบุญ ให้ทาน แก้เคราะห์สะเดาะกรรม ทำพิธีกรรมอะไรต่างๆ นานา เรารู้จักพระพุทธศาสนาเพียงเท่านี้จริงๆ คนของ ครั้งก่อนก็เป็นอย่างนี้ แล้วเข้าไม่ถึงข้อมูลหลักคำสอนที่เป็นตัวความรู้และสัจธรรมอันเป็นแก่นสาร ก็เลยเกิดภาพของผู้หลักผู้ใหญ่ ญาติพี่น้องพ่อแม่เราในแต่ปางก่อนที่ เข้าใจพระพุทธศาสนาในรูปรอยนั้น และในความเป็นแบบนั้น ก็ ยอมรับว่า การที่จะมีสื่อทางธรรมะเข้าถึง ก็ยากเหมือนกันในคราวครั้งนั้น และสิ่งหนึ่งก็คือจะได้ฟังเทศน์ครั้งนึงเนี่ย โอ้โห บางทีจะต้อง จ้างพระมาเทศน์ จริงๆ นั่นคือความจริง มันถึงจะได้ฟังเทศน์แต่ละครั้ง ในยุคก่อน ก็น่าเห็นใจ สิ่งที่จะช่วยเหลือท่านได้ก็คือการ แนะนำท่านให้ตั้งอยู่ในพระรัตนตรัย เอาบทพระไตรนี้ก็พอ พุทโธเมนาโถ ธัมโมเมนาโถ สังโฆเมนาโถ แนะนำท่านเงี้ย ส่วนจะให้ท่านเข้าใจไปมากกว่าเนี้ยเนี่ย อย่าเพิ่งเลย แต่ตัวเราเนี่ยปฏิบัติตัวเราให้ดี เราจะสามารถส่งผลไปถึงท่าน และให้ท่านได้รับผลแห่งการประพฤติดีปฏิบัติของเราได้ด้วย แม้ท่านละชีวิตไปแล้วในโลกหน้า ผลแห่งการประพฤติปฏิบัติของเราก็ยังจะส่งผลให้ท่าน ได้รับอานิสงส์ออกจากวัฏฏะไปพร้อมกับพวกเราได้ ไม่ต้องกังวลใจ ช่วยได้เท่าที่ช่วยได้ อย่าไปช่วยได้เกินกว่าความสามารถที่ท่านจะรับได้ หรืออาจจะฟัง เปิดเทศนืให้ท่านฟังก็ได้ ในเรื่องขันธ์ 5,01.12.11,01.14.26
