question,answer,start_time,end_time
คนที่ยากจนแต่ถูกหวยสามสิบล้าน ผลจากในอดีตเคยเป็นเหมือนคนป่า พอดีมีพระอรหันต์ผ่านมาก็เกิดศรัทธา แล้วก็เอาทรัพย์ที่ตัวเองมีทั้งหมดถวายด้วยจิตอันเป็นกุศล บุญส่วนบุญแต่ปัญญาก็ส่วนปัญญา เขาก็เลยต้องเกิดมาชาตินี้ แล้วสุดท้ายพอทรัพย์เขาหมดไปก็เพราะว่า เหตุในอดีตเขาไม่ได้สร้างปัญญามา มาในการสร้างทรัพย์และรักษาทรัพย์ เห็นด้วยอย่างไร,ส่วนของปัญญาก็คือปัญญา ในส่วนของทานก็คือทานคือส่งผลให้เกิดเป็นทรัพย์สมบัติ ในส่วนของการเจริญสติปัญญาก็ส่งผลให้ถึงสติปัญญา เหมือนกับมีพระอรหันต์บางรูปไม่ได้สั่งสมเกี่ยวกับการให้ทานมาก่อน สั่งสมเกี่ยวกับเรื่องสติปัญญาโดยส่วนเดียว รู้อรหันต์แล้วก็ยังจำเป็นต้องตกทุกข์ได้ยาก บิณฑบาตที่ไหนก็ไม่สามารถได้อาหารนี้ก็มี สำหรับบางคนผู้สั่งสมมาทั้งเรื่องทานคือการให้อย่างเช่นพระสีวลีไปที่ไหนก็ไม่สามารถตกทุกข์ได้ยากคือไปที่ไหนก็เรื่องของทานก็มาด้วยได้ซึ่งเป็นเป็นคนละส่วนกัน,01.02.42,01.04.34
การนั่งสมาธิได้บุญกว่าสิ่งอื่นใดใช่ไหม,บุญในทางพระพุทธศาสนาเรากล่าวสรรเสริญบุญที่เกิดจากการมีปัญญาที่รู้แจ้งในสภาพธรรม ปัญญาที่รู้แจ้งในสภาพธรรมพระองค์กล่าวลำดับบุญไว้ว่าบุคคลผู้ทำบุญในระดับชั้นของวัตถุทานก็คือสูงสุดก็คือวิหารทาน ต่อจากวิหารก็เป็นอภัยทาน ต่อจากอภัยทานนั้นก็เป็นการรู้เห็นทำตามความเป็นจริงจะเป็นบุญสูงสุดต่อจากการรู้เห็นธรรมตามเป็นจริงก็จะก้าวเข้าไปสู่ความเป็นโสดาบันจากโสดาบันก็จะก้าวเข้าไปสู่ความเป็นสกิทาคามีอนาคามีและอรหันต์ บุญนอกเหนือจากการเข้าถึงความเป็นอรหันต์แล้วมันก็สิ้นสุดอยู่ที่นั่นบุญก็จะไปจบอยู่ที่นั่นไม่ไม่เพิ่มพูนไปกว่านี้อีกแล้ว ฉะนั้นบุญที่เกิดจากการทำสมาธิเป็นเพียงแค่บุญยังไม่ได้มากพอหรือว่าสูงสุดอย่างที่เขากล่าวกัน ดังที่พระองค์ตรัสไว้ว่าการให้ทานกับภิกษุหรือสมณะพราหมณ์ที่ได้ฌานและสมาธิจะได้ผลบุญเกิดขึ้นแสนโกรธกับก็คือถ้าให้ทานน้ำหนึ่งแก้วน้ำหนึ่งแก้วที่เราให้ทานไปกับบุคคลผู้มีฌานสมาธิแบบฌานสูงสุดแล้วก็สมาธิชั้นสูงสุดในระดับสุดจะได้เกิดผลบุญแสนโกรธ อันแสนโกรธอย่างที่จะเกิดขึ้นแต่ให้ทานกับบุคคลผู้นับถือพระรัตนตรัยจะให้ผลบุญนั้นประมาณไม่ได้ บทบาลีใช้คําว่าอัปปเมยังไม่สามารถประเมินบุญนั้นได้คือมากกว่าให้ทานกับบุคคลผู้ทําสมาธิอันนี้คือขอบเขตหรือปริมาณบุญจากการที่พระองค์ลำดับไว้ฉะนั้นบุญที่เกิดจากการทำสมาธิไม่ได้สูงสุดอย่างที่เราเข้าใจ สมาธิยังไม่สามารถทำคนออกจากวัฏฏะได้แต่พระพุทธเจ้า พระองค์เป็นผู้สิ้นกิเลสแล้วแล้วก็สามารถออกจากวัฏฏะได้ ธรรมะของพระองค์ที่พระองค์ตรัสสอนเป็นธรรมะที่นําพาคนออกจากวัฏฏะพระสงฆ์สาวกของพระสัมมาสัมพุทธเจ้าผู้สิ้นอาสวะกิเลสแล้วเขาเป็นผู้หมดจดบริสุทธิ์ไม่มีมลทินด้วยกิเลสแล้วก็สามารถนคนออกจากได้ โดยลำพังของตัวสมาธิเองไม่ได้สามารถนําพาคนออกจากวัฏฏะ ฤาษีดาบสที่เขาสมณธรรมที่เขาทำฌานสมาบัติกันสูงสุดไปได้ที่พรหมโลกแต่บุคคลผู้นับถือพระรัตนตรัยจะออกจากวัฏฏะในแสนกัปสุดท้าย,01.05.06,01.08.28
ถ้าเราเจอแต่เรื่องแย่ๆของการกระทําของคนอื่นเช่นคอยแต่จะทําลายเรา เขาคอยจะซ้ำเราตลอดเมื่อมีโอกาส พูดให้เราเสียหายให้คนอื่นเกลียดเราแต่เราหลีกเลี่ยงไม่ได้เราต้องทํายังไงดี,การหลีกเลี่ยงไม่ได้ก็ยังไงก็อย่าหาทางหลีกเลี่ยงแต่เราจะหาทางที่จะเผชิญกับเรื่องราวที่กระทบเรานี้อย่างไรก็คือการวางใจต่อสภาพการณ์และเหตุการณ์ที่เกิดขึ้นเรื่องราวเหล่านี้พระอาจารย์แนะนําให้ฝึกแผ่เมตตาไว้มากมากพระองค์ตรัสไว้ว่าบุคคลผู้แผ่เมตตานั้นจะได้คุณสมบัติที่เป็นอานิสงส์รองรับอยู่สิบเอ็ดประการและในสิบเอ็ดประการนั้นก็จะมีหนึ่งเขาเรียกว่าไฟศัสตราวุธ ยาพิษไม่กล้ำกลายก็คือจะไม่ว่าจะใครก็ตามแต่ว่าร้ายกล่าว ร้ายมุ่ง ร้ายปรารถนา ร้ายคิดร้าย บุคคลผู้นั้นจะทำอย่างไรก็ตามก็จะเป็นประดุจดั่งบุคคลผู้ซัดฝุ่นทวนลมมันจะย้อนกลับไปหาเขาเองมันจะไม่ได้ไปตกที่ตัวเราการกล่าวของเขาก็เป็นแค่กล่าวไปแบบลอยๆกล่าวไปแบบด้วยวาจาที่เลื่อนลอยไปเฉยๆมันไม่ตกอยู่ที่เรา แล้วโทษนั้นก็เราก็จะไม่ได้รับโทษอันนั้นฝึกแผ่เมตตาไว้มากๆ การที่เราแผ่เมตตาไว้อำนาจของเมตตาจะเป็นมิตรที่ดีสำหรับตัวเรา,01.08.40,01.10.40
คําแผนเมตตาคุณจะพูดว่าอย่างไรดี,คําแผ่เมตตาก็จะควรจะเริ่มต้นอยู่ที่ว่า ขอให้ข้าพเจ้าพระเจ้ามีความสุขและขอให้เขาจงมีความสุขเหมือนกัน ขอให้ข้าพเจ้าอย่าได้มีเวรกับเขาและขอให้อย่าให้เขาได้มีเวรกับข้าพเจ้า เขาอย่าให้ข้าพเจ้ามีจิตคิดเบียดเบียนเขาและขออย่าให้เขามีจิตคิดเบียดเบียนข้าพเจ้า ขอให้ข้าพเจ้าจงพ้นจากความทุกข์และขอให้เขาพ้นจากความทุกข์เหมือนกับข้าพเจ้า ขอให้ข้าพเจ้ารักษาตนพ้นจากภัยทั้งปวงและขอให้เขาเป็นผู้พ้นจากภัยทั้งปวงเหมือนกันกับข้าพเจ้าคือทำจิตให้มันเสมอเหมือนเป็นมิตรไมตรีต่อกันและกัน เมตตาหมายถึงว่าความเป็นไมตรีติดต่อกันและกันการไมตรีความเป็นผู้มีไมตรีจิตต่อกันคือไม่คิดร้าย ไม่มุ่งร้าย ไม่กล่าวร้าย ไม่กระทำร้ายตอบ แม้เขาจะมุ่งร้ายคิดร้ายกล่าวร้ายตอบ เราจะต้องไม่ตอบโต้ หลักของพรหมวิหารสี่ก็คือเมตตากรุณามุทิตาอุเบกขา หลักที่พระอาจารย์ได้สอนลูกศิษย์ไว้ว่าหนึ่งเมตตาคือการผูกมิตร สองกรุณาช่วยเหลือมิตร สามมุทิตายินดีกับมิตรเมื่อมิตรได้ดี สี่อุเบกขาวางใจเป็นกลางเมื่อมิตรเปลี่ยนแปลงไปเป็นอย่างอื่น ถ้าเราสามารถทำได้แล้วจิตของเราก็จะไม่ไปเกิดการเพ่งโทษกล่าวโทษหรือว่าว่าใครๆเลยจิตของเราก็จะมีเมตตาที่เต็มไปด้วยเมตตา เมตตาที่เกิดขึ้นอยู่กับเรานี้ศัตรูใดๆก็ตามที่มุ่งจะทำร้ายเราก็เป็นประดุจดั่งบุคคลผู้ซัดฝุ่นทวนลมโปรยฝุ่นทวนไปที่ลม ลมก็ดีฝุ่นเหล่านั้นกลับมา พระองค์กล่าวไว้อย่างนั้น,01.10.41,01.12.21
หากเวลาเรานั่งสมาธิแล้วเกิดมีอาการรู้สึกมีอะไรพันคออยู่แต่เราก็ยังหายใจสะดวกอยู่เพียงแต่รู้สึกถึงมีบางอย่างพันคอเราอยู่ในช่วงเวลาเรานั่งสมาธิฉะนั้นมันคืออย่างไรและเราต้องแก้อาการที่เกิดขึ้นอย่างไร,มันจะมีอยู่สองกรณี กรณีแรกก็คือเกิดจากกรรมบางประการที่แสดงออกผ่านกายสังขารให้เราได้รับทราบว่าเราเคยมีกรรมชนิดนี้ไว้มาก่อน กรณีที่สองอาจจะเกี่ยวโยงกับอนุมนุษย์บางจําพวกที่พยายามจะรบกวนหรือมีความเกี่ยวพันบางอย่างอยู่กับตัวเราซึ่งสองกรณีนี้ ถ้าเป็นเรื่องของกรรมแล้วก็ให้เข้าใจว่าถ้าเป็นกรรมของเรา เราก็จะยอมรับกรรมอันนั้นคือตั้งจิตอยู่ข้างในไว้ถ้าเป็นกรรมของเรา เราจะยอมรับกรรมอันนั้นแต่ถ้าหากเป็นการก่อกวนด้วยเนื่องจากความไม่หวังดีความประสงค์ร้ายจากดวงจิตดวงใจบางดวงแล้วก็สามารถอุทิศส่วนกุศลที่เกิดจากการนั่งสมาธิหรือเราทํามาหรือบุญกุศลใดๆก็ตามที่เราระลึกถึงได้ระลึกถึงบุญนั้นและอุทิศไปให้เขา ,01.12.31,01.13.54
พระสงฆ์ที่ไม่รับกิจนิมนต์เลยถือว่าผิดข้อปฏิบัติของพระสงฆ์ไหม,การไม่รับจิตนิมนต์เลย มันก็ไม่ได้ผิดอย่างเช่นพระอัญญาโกณฑัญญะสิ้นอาสวะกิเลสแล้วหลีกเลี่ยงอยู่ในป่าไม่รับกิจนิมนต์อีกเลย แล้วไปสอนใครด้วยมีลูกศิษย์อยู่คนเดียวคือพระคุณตามีบุตรซึ่งเป็นหลานของของท่านเองแล้วพระคุณตามีบุตรนี้ก็เป็นอาจารย์ของพระอานนท์ทําให้พระอานนท์ได้เข้าถึงความเป็นพระโสดาบัน พระอัญญาโกณฑัญญะนี้หลีกเล้นแต่อยู่ในป่าอย่างเดียวไม่รับกิจนิมนต์ที่ไหนเลยก็เป็นพระอรหันต์ ,01.13.56,01.14.45
ถ้าเป็นคนมีความจําที่ดีเกี่ยวกับเรื่องสัญญาขันธ์ไหม,การมีความจําที่ดีคือดีคือจำได้หมดทุกเรื่อง มันมีอยู่สองประการ หนึ่งคือสติดีระลึกรู้อะไรก็รวดเร็วจดจําได้ง่ายอันที่สองสัญญาขันธ์ทำหน้าที่อย่างแจ่มชัดไม่มีอะไรมารบกวน คือเรียกว่าแสดงว่าคนๆนี้จิตไม่ค่อยขุดมัว ถ้าจิตไม่ค่อยขุดมัว สัญญาขันธ์จะทำหน้าที่ได้ดีกลับมีสติระลึกรู้ดี สองประการนี้ทำให้เกิดการจดจําที่ดี,01.14.47,01.15.39
พระที่รับบิณฑบาตแต่ไม่เดินคือนั่งอยู่หน้าร้านค้าเพื่อรอรับบาทถือว่าผิดไหมเราใส่บาตรกับท่านได้ไหม,ก็ถือว่าไม่ผิดเพราะว่าเป็นความประสงค์ของท่านคือไม่ได้ผิดอะไรบางคนอยากจะรับบ้านใครก็ไปยืนอยู่ต่อหน้าเป็นเพียงแต่ว่าอย่าแสดงกิริยาอาการใดๆก็ตาม อันทําให้เขาเกิดการละเมิดพระวินัยออกมาเช่นออกปากขอโดยตรงอะไรประมาณนี้ ถ้ามีการนิมนต์ไปข้างหน้าเราก็ต้องไปข้างหน้า ซึ่งมันไม่ได้ผิดอะไร,01.15.42,01.16.37
กรรมของคนที่ไม่ดูแลรับผิดชอบบุตรจากสายเลือดตัวเองจะเป็นอย่างไร,พระพุทธเจ้าสอน บุคคลผู้เป็นบิดามารดาให้เลี้ยงดูบุตรอย่างดีให้มอบมรดกให้ ให้การศึกษา ให้หาสามีให้หาภรรยาให้สิ่งแรกคือหน้าที่ของบิดามารดานะ ทีนี้สำหรับบุคคลผู้ไม่ทำหน้าที่ของบิดามารดา จะได้รับผลของการทำเหมือนอย่างที่เราทำกับลูกอย่างเช่นไม่มีลูกให้คอยดูแลในตอนในตอนแก่เฒ่าแก่ชรา อาจจำเป็นต้องอยู่คู่เดียวอะไรประมาณนี่คือสิ่งที่เรียกว่า ผลตอบรับในปัจจุบันชาติแล้วทีนี้อนาคตจะเป็นยังไงจะเป็นบุคคลผู้ถูกทิ้งหรือถูกทิ้ง อย่างเช่นคลอดออกมาเขาก็ทิ้งไปเลยอย่างเช่นเกิดเป็นสัตว์เดรัจฉานเขาก็คลอดทิ้งไปเลย ไม่มีพ่อแม่เลี้ยงดูอะไรประมาณนี้จะเป็นวิบากกรรม,01.17.15,01.18.38
เราจําเป็นต้องท่องพุทโทเมนาโถไหมไม่ท่องได้ไหม ,สำหรับบุคคลพูดถึงกระแสพระรัตนตรัยมีพระรัตนตรัยแนบเนียนอยู่ในจิตไม่จำเป็นต้องท่องสำหรับบุคคลผู้ยังไม่ถึงพระรัตนตรัย จำเป็นต้องระลึกถึงพระรัตนตรัยอยู่เนืองๆ,01.18.43,01.19.35
เราอยู่ในสังคมอาจจะมีพลั้งเผลอพูดทั้งดีไม่ดี พูดเพ้อเจ้อ พูดทะลึ่งลามกสองแง่สองง่ามบ้าง ไปร่วมสนทนานินทาคนที่เราไม่ชอบบ้างหรือพูดถึงสิ่งที่เราไม่ได้ดั่งใจบ้าง พลั้งพูดคําหยาบบ้างเราควรสอนจิตอย่างไรไม่ให้เผลอ,ทางที่ดีที่สุดก็คือการตั้งเจตนาให้แรงกล้า ตั้งเจตนาให้แรงกล้าแบบเห็นโทษในการกล่าวออกไปให้มากที่สุด วาจาใดๆก็ตามที่เรากล่าวออกไปแล้วและเราเองก็รู้ด้วยว่ามันเป็นโทษการถามอย่างนี้แสดงว่าคนนั้นรู้ด้วยว่ามันเป็นโทษและเป็นสิ่งที่ไม่ดี วิธีการที่ดีที่สุดก็คือการตั้งเจตนาอย่างแรงกล้าที่จะไม่กล่าวออกไปเขาเรียกว่าหากห้ามใจตัวเอง หักข้ามแล้วหักข้ามอีก หักข้ามอยู่เรื่อยๆเพราะความคุ้นชินความเผลอตัวความเคยตัวที่เคยพูดอยู่เป็นประจำ เขาเรียกว่าอาจิณณกรรมกรรมที่เป็นความเคยชิน กรรมที่ทำเป็นอาจิณ ตอนแรกเราอาจจะใช้กรรมทางวจีกรรมนี้ด้วยความพลั้งเผลออยู่บ่อยๆแต่บ่อยมากเข้ามากเข้าอาจิณณกรรมที่ทำเราอยู่บ่อยๆมันจะกลับมาควบคุมเรา เมื่ออาจิณณกรรมกลับมาควบคุมเราเมื่อได้เมื่อไหร่เมื่อนั้นเราจะถูกกรรมนําไปสู่วิบากที่จะได้รับผลในภายภาคหน้าซึ่งมันจะอันตรายมากแล้วเราจะแก้ไขได้ยากฉะนั้นวิธีการแก้ไขคือต้องใช้เจตนาอย่างแรงกล้าที่จะงดเว้นในการที่จะไม่กล่าวเผลอออกไปหรือพูดพลาดพูดด้วยความประมาทพูดด้วยความเผลอเรอพูดด้วยความที่คึกคะนองทางใจต้องฝึกตัวให้ดีวิธีที่ดีที่สุดที่จะช่วยก็คือการระลึกถึงพระรัตนตรัยจะช่วยได้มากเลย,01.19.37,01.21.34
ถ้าในกรณีที่มีคนมาทำไม่ดีกับเรา เราแผ่เมตตาให้กับเขาแล้วแต่เราไม่จำเป็นต้องไปพูดไปคบกับเขาได้ไหมคือแบบต่างคนต่างอยู่ไปเลย ,ได้แน่นอน เราไม่คบกับเขาก็ได้เพราะพระองค์ก็ตรัสไว้ชัดเจนแล้วว่า อะเสวะนา จะ พาลานังปัณฑิตานัญจะ เสวะนา การไม่คบคนพาลก็เป็นมงคล การคบหาบัณฑิตถึงจะเป็นมงคล การไปคบคนในบางคนในสังคมเราไม่จําเป็นจะต้องไปคบใครในสังคมทุกคนที่เรารับรู้รับทราบได้เห็นกันอยู่เราสามารถที่จะเลือกได้ การเลือกคบคนก็จัดอยู่ในศาสตร์พุทธศาสตร์บัญญัติน ศัพท์โพธิสัตว์ธรรมก็ได้ ธรรมที่ของสัปบุรุษคือรู้เหตุ รู้ผล รู้ตน รู้การ รู้ประมาณ รู้บริษัท แล้วก็รู้บุคคล คําว่ารู้บุคคลคือรู้ว่าบุคคลไหนควรคบไม่ควรคบ,01.21.36,01.22.25
หากบิดาดูแลลูกให้การศึกษาให้เงินแต่ทางจิตใจไม่มีเวลาให้เลยอย่างนี้เขาบาปไหม,มันไม่บาปหรอก เขาให้เงินเราดีแล้วอย่าไปคิดว่าเป็นบาปน บิดามารดาอย่าไปมองว่าท่านกระทำบาป ท่านอาจจะไม่มีเวลา เราต้องเข้าใจ สังคมยุคนี้เราอย่าไปมองเรื่องของมารดาบิดาที่ไม่มีเวลาให้กับเรา อย่างหมอชีวกแม่ก็ไม่มีบิดาก็เป็นคนอื่นที่เขาเอาไปเลี้ยงเก็บไปเลี้ยงแต่หมอชีวกก็ตระหนักรู้ว่า แม้จะถูกเลี้ยงโดยกษัตริย์เองก็ตามจะอยู่อย่างนี้ไปตลอดชีวิตก็ไม่มีวันอับจนแต่ประโยชน์อะไรการในการอยู่โดยที่ตัวเองไม่สามารถสร้างประโยชน์อะไรกับใครได้อยู่ไปอย่างนี้มันก็ไร้ประโยชน์ เราแสวงหาความรู้ดีกว่าเพราะการแสวงหาความรู้จะมีคุณค่าอยู่ในใบตนเองเพราะการได้ทำประโยชน์จากความรู้ที่เรามีมันจะเกิดคุณค่ามากก็เลยไปเรียนเป็นหมอชีวกเป็นแพทย์ ฉะนั้นบิดามารดาจะมีเวลาให้หรือไม่มีเวลาให้ไม่ได้เป็นปัญหาอะไรเลย อยู่ที่เราเองที่เราจะจัดการกับชีวิตเราอย่างไรอย่าเรียกร้องให้ท่านมาคอยเอาอกเอาใจดูแลเรา เราก็เติบโตไปตามวิถีของเราไป,01.22.28,01.23.46
กรรมมีความหมายว่าอย่างไร,กรรมมีความหมายความว่าการกระทำ แล้วการกระทำแบ่งเป็นสามคือการกระทำทางกาย การกระทำวาจาและการกระทำทางใจ แล้วระบบของกรรมนี้ระบุไว้ชัดเจนว่ากรรมที่ใครก็ตามกระทำไว้แล้วจะได้รับกรรมนั้น แน่นอน รายละเอียดของกรรมมันเป็นสิ่งที่อยู่เหนือวิสัยที่คนจะสามารถเข้าใจได้แต่ถ้าใครสังเกตดีๆกรรมทุกชนิดไม่ว่าจะเป็นอดีตชาติเราตามไปสังเกตไม่ได้ แต่กรรมในปัจจุบันตามสังเกตดีๆพระอาจารย์เคยตามสังเกตแล้วสิ่งที่เกิดขึ้นกับตัวพระอาจารย์เองล้วนแล้วแต่เป็นสิ่งที่พระอาจารย์เคยทำมาทั้งนั้น ทั้งดีและไม่ดีในสมัยที่เป็นฆราวาสตั้งแต่จะเป็นเด็กจำความได้จนปัจจุบัน รู้เลยว่ารายละเอียดของกรรมส่งผลมาอันนี้เราเคยทำมันจะนึกได้เอง เราเคยเป็นอันนี้เราเคยทำอันนี้เราเคยอันนี้อย่างนี้มันจะมารายละเอียดของกรรมให้ผลไม่มีทางผิดพลาด ไม่มีทางผิดเพี้ยนตรงกับเรื่องราวตรงกับเนื้อหาตรงกับสิ่งที่เราเคยทำมาทั้งหมดเราจะลืมกรรมก็ตาม แต่กรรมไม่เคยลืมเรา,01.24.10,01.25.18
พึงเที่ยวไปผู้เดียวเหมือนนอแรดหมายความว่าอย่างไร,เมื่อเราไปกับผู้ใดแล้ว ไม่สามารถเป็นคนดีได้ พูดง่ายๆคือไม่สามารถเจริญกุศลขึ้นต่อไปได้ เขาไม่สามารถแนะนํากุศลได้ ก็พึงเที่ยวไปแต่ผู้เดียว พื้นฐานก็คือถ้าหากไม่สามารถดีกับใครได้ ไปคนเดียวอาจจะดีกว่า ถามว่าเพราะอะไร โดยปกติเราควรแนะนํากันให้ดีใช่ไหม คือควรชักชวนกันให้เป็นคนดียิ่งยิ่งขึ้นไป แต่ถ้าหากเราคบหรือว่าไปกับบุคคลที่แนะนําเราไปในทางที่ไม่ดี พระพุทธเจ้าคงกล่าวว่าให้ไปแต่เพียงผู้เดียว คือเดินไปแต่เพียงผู้เดียว อย่างเช่นมักมีโอกาส สำหรับบุคคลผู้แนะนํามรรคให้เราได้ มีโอกาสก็ควรกลับไปกับคนนั้น แต่ถ้าหากไม่มีบุคคลผู้แนะนําเราได้ก็พึงไปแต่เพียงผู้เดียว,01.25.21,01.28.36
การสมาทานศีลห้าที่ถูกต้องต้องทำอย่างไร ถ้ารู้ตัวว่าเราทำผิดศีลแล้วต้องการรักษาศีลให้ความสมบูรณ์ดังเดิม เราควรทำอย่างไร แล้วถ้าเราสวดมนต์ทุกวันแล้วสมาทานศีลใหม่ตามบทสวดทุกครั้งนั้นถูกต้องหรือยัง,วิธีการสมาทานศีลห้าที่ถูกต้อง อันดับแรกเราต้องศึกษาศีลห้าให้ดีก่อน พูดง่ายๆคือศึกษาหาข้อดีศึกษาหาข้อเสีย สำหรับศีลห้าเวลาเราละเมิดศีลห้าเป็นยังไง เวลาเราเจตนางดเว้นได้เป็นยังไง คือศึกษาคุณศึกษาโทษให้ดี ทีนี้เมื่อจัดสมาทานสำหรับบุคคลที่ไม่รู้อะไรเลยว่าศีลห้ามีอะไรบ้างให้ไปหาบุคคลผู้บอกได้ไม่จำเป็นต้องเป็นพระ พ่อแม่พี่น้องหรือว่าญาติพี่น้องหรือว่าคนทั่วไปธรรมดาก็ได้ ขอแค่ให้เขารู้ว่าอะไรคือศีลห้าก็ไปถามทีนี้เมื่อได้มาแล้วก็ตั้งใจเจตนางดเว้นคือตั้งเจตนางดเว้นเอาไว้ว่าเราจะงดเว้นข้อหนึ่ง ข้อสาม ข้อสาม ข้อสี่ ข้อห้า ตลอดระยะเวลา กี่วัน กี่คืนก็ว่าไป ทีนี้สำหรับบุคคลผู้รักษาได้ให้รักษาแต่สำหรับบุคคลผู้ไม่รักษาได้คือไม่สามารถรักษาได้อย่าไปรักษาเด็ดขาดเพราะจะทำให้เป็นบุคคลผู้โกหกตัวเองเปล่าๆ จะทำให้เป็นโทษเสียส่วนใหญ่ในชีวิตประจำวัน พระพุทธเจ้าจึงแนะนําว่าเวลาที่เรามีเวลาอย่างเช่นวันพระ สมัยก่อนวันพระเขาจะหยุดงานคือเขาจะหยุดงานวันพระกัน เปิดโอกาสให้พวกเราได้สมาทานศีล เราก็จะใช้เวลาวันนี้ในการสมาทานศีลไม่จำเป็นต้องเป็นศีลแปดศีลสิบอะไร เราก็สมาทานศีลห้า ตลอดวันหนึ่งคืนหนึ่งหลังจากนั้นคือครบ ครบระยะเวลา วันหนึ่งคืนหนึ่งแล้วก็ยกเลิกการสัมมาทานนี่คือการทำที่ถูกต้องไม่จำเป็นต้องไปสมาทานทุกวัน เพราะโดยปกติแล้วเราไม่สามารถทำได้ทุกวันและเมื่อเราไม่สามารถทำได้ทุกวันจะเกิดเป็นโทษเสียส่วนใหญ่อย่างเช่นพอเราละเมิด มันก็จะเป็นศีลที่ขาดบ้าง  ด่างบ้าง คล้อยบ้างสิ่งเหล่านี้มันจะเกิดเป็นโทษและเราก็จะกระวนกระวายใจจะเกิดความทุกข์ใจจะเกิดความเดือดเนื้อร้อนใจไปโดยที่เราไม่รู้จากความไม่รู้จักสิ่งที่เรียกว่าศีลเหล่านี้บางวันก็ไปดื่มเหล้า บางวันก็ต้องโกหก บางวันก็ต้องฆ่าสัตว์เพราะฉะนั้นแล้วเลือกวันให้ดีแล้วก็สมาทาน สำหรับบุคคลผู้รู้แล้วว่ามีอะไรต่อไปก็เลือกสมาทานเฉพาะวันตั้งใจสมาทานเอง ตลอดกี่วันกี่คืนก็ว่ากันไป โดยไม่จำเป็นต้องไปหาพระไม่จำเป็นต้องไปหาสมาทานกับใคร,01.29.17,01.33.45
ถ้าเราตายโดยอ้าปากกว้างวิญญาณออกทางปากจะทำให้เราเกิดเป็นสัตว์น้ำเช่นปลาที่กินแต่น้ำสกปรกเพราะกรรมที่เราทำใช้คําพูดทำร้ายคนอื่นอันนี้จริงหรือเปล่า เวลานอนหลับมักจะอ้าปากกว้างมันเป็นกรรมอะไร เคยปรามาศพระรัตนตรัยมาก่อนเป็นกรรมหนักหรือเปล่า,การที่จิตหรือว่าขณะจิตก่อนตายมีความสำคัญถูกต้องแต่ลักษณะการตายไม่เกี่ยวกับภพหรือว่าคติที่เราไป บางคนตายโหง บางคนตายอ้าปาก บางคนตายตาไม่หลับ บางคนตายสกปรก บางคนตายสะอาด บางคนหน้าตาเละตุ้มเป๊ะ สิ่งเหล่านี้ไม่ได้เกี่ยวกับคติที่ไปเลย บางคนหน้าตาดีสดใสผ่องใสแต่เป็นทุคติคือปรากฏเกิดเป็นสัตว์นรกเกิดเป็นสัตว์เดรัจฉานมีเยอะแยะไป บางคนที่เราบอกว่าตายโหงแต่เขาไปสู่สุขคติมันก็เยอะไป พระอรหันต์อย่างเช่นพระอรหันต์โดนวัวขวิดตาย ถ้าเรากล่าวตามตรงก็คือตายโหงอย่างที่เราเข้าใจแต่เขาเหล่านั้นคืออรหันตบุคคลเพราะฉะนั้นการตายไม่เกี่ยวกับคติคือลักษณะของบุคคลผู้ตายไม่เกี่ยวกับคติ ขณะจิตก่อนตายมีความสำคัญไหม มี ขณะจิตก่อนตายสามารถชี้บอกจําแนกเลยว่าส่งผลให้ไปเป็นคติที่เป็นสุคติได้หรือว่าทุคติได้ ในเรื่องความกังวลว่าเวลาอ้าปากอย่างตายอ้าปากแล้วจะกลายเป็นบุคคลผู้อย่างเช่นเกิดเป็นปลาในเรื่องนี้มี เคยมีมาก่อนแต่ว่าปลาที่บอกว่าปากเหม็นไม่ได้เกี่ยวกับลักษณะการตายแต่เกี่ยวกับคําพูดที่เป็นคําพูดไม่ดีเอาไว้ก่อนเกิดเป็นปลาทองเพราะเกิดเป็นปลาทอง แต่ว่าพอปลาพูดออกมากลายเป็นความเน่าเหม็นออกมาจากปาก เกิดจากคําพูดที่ไม่ดีเหมือนกันอย่างเช่นสอดเสียดคนอื่นไว้ นินทาคนอื่นไว้ นี่คือวิบากกรรมที่จะได้รับ,01.33.54,01.36.27
